id,nct_id,agency_class,lead_or_collaborator,name
2989741,NCT00000479,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)"
2989742,NCT00000478,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2989744,NCT00000476,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2993245,NCT02906930,Industry,lead,Novo Nordisk A/S
2994419,NCT02348723,Industry,lead,Boehringer Ingelheim
2995199,NCT01772134,Industry,lead,GlaxoSmithKline
2995534,NCT01313637,Industry,lead,GlaxoSmithKline
2995576,NCT01243424,Industry,lead,Boehringer Ingelheim
2995577,NCT01243424,Industry,collaborator,Eli Lilly and Company
2999458,NCT02031640,Industry,lead,"Teva Branded Pharmaceutical Products, R&D Inc."
3000349,NCT00202566,Other,lead,Institut de Recherches Internationales Servier
3002935,NCT01706328,Industry,lead,GlaxoSmithKline
3004093,NCT03009019,Industry,lead,Dr. Reddy's Laboratories Limited
3004097,NCT03006276,Industry,lead,Dr. Reddy's Laboratories Limited
3004899,NCT01121224,U.S. Fed,lead,VA Office of Research and Development
3006718,NCT02546323,Industry,lead,AstraZeneca
3006784,NCT02467452,Industry,lead,Chiesi Farmaceutici S.p.A.
3006988,NCT02273050,Industry,lead,AstraZeneca
3007123,NCT02104817,Industry,lead,AstraZeneca
3007124,NCT02104817,Other,collaborator,The Cleveland Clinic
3007125,NCT02104817,Industry,collaborator,"Quintiles, Inc."
3007441,NCT01583374,Industry,lead,Celgene
3020157,NCT02164864,Industry,lead,Boehringer Ingelheim
3020439,NCT01994226,Other,lead,Keele University
3020654,NCT01813422,Industry,lead,Amgen
3020877,NCT01606761,Industry,lead,"Janssen Research & Development, LLC"
3020878,NCT01606761,Industry,collaborator,GlaxoSmithKline
3021482,NCT00435461,Industry,lead,GlaxoSmithKline
3024599,NCT02738879,Industry,lead,Merck Sharp & Dohme Corp.
3024673,NCT02706951,Industry,lead,AbbVie
3029000,NCT02762578,Industry,lead,Novo Nordisk A/S
3029599,NCT02357459,Industry,lead,"Flexion Therapeutics, Inc."
3029906,NCT02006654,Industry,lead,H. Lundbeck A/S
3029907,NCT02006654,Industry,collaborator,"Otsuka Pharmaceutical Co., Ltd."
3030217,NCT01516879,Industry,lead,Amgen
3030335,NCT01179048,Industry,lead,Novo Nordisk A/S
3044618,NCT02706847,Industry,lead,AbbVie
3044943,NCT02465515,Industry,lead,GlaxoSmithKline
3044944,NCT02465515,Other,collaborator,Duke Clinical Research Institute
3045657,NCT01475721,Industry,lead,GlaxoSmithKline
3045658,NCT01475721,Industry,collaborator,Parexel
3050259,NCT02065791,Industry,lead,"Janssen Research & Development, LLC"
3050260,NCT02065791,Other,collaborator,"The George Institute for Global Health, Australia"
3050480,NCT01897532,Industry,lead,Boehringer Ingelheim
3050481,NCT01897532,Industry,collaborator,Eli Lilly and Company
3055994,NCT00922480,Industry,lead,"Boryung Pharmaceutical Co., Ltd"
3055995,NCT00922480,Other,collaborator,Seoul National University Hospital
3055996,NCT00922480,Other,collaborator,The Catholic University of Korea
3055997,NCT00922480,Other,collaborator,Kangbuk Samsung Hospital
3055998,NCT00922480,Other,collaborator,Konkuk University Medical Center
3055999,NCT00922480,Other,collaborator,Konyang University Hospital
3056000,NCT00922480,Other,collaborator,Keimyung University
3056001,NCT00922480,Other,collaborator,Korea University
3056002,NCT00922480,Other,collaborator,Korea University Guro Hospital
3056003,NCT00922480,Other,collaborator,Dongguk University International Hospital
3056004,NCT00922480,Other,collaborator,Seoul National University Bundang Hospital
3056005,NCT00922480,Other,collaborator,Samsung Medical Center
3056006,NCT00922480,Other,collaborator,Asan Medical Center
3056007,NCT00922480,Other,collaborator,Severance Hospital
3056008,NCT00922480,Other,collaborator,Ajou University
3056009,NCT00922480,Other,collaborator,Wonju Christian Hospital
3056010,NCT00922480,Other,collaborator,Yeungnam University Hospital
3056011,NCT00922480,Other,collaborator,Yonsei University
3056012,NCT00922480,Other,collaborator,Inha University Hospital
3056013,NCT00922480,Other,collaborator,Chonbuk National University Hospital
3056014,NCT00922480,Other,collaborator,Cheil General Hospital and Women’s Healthcare Center
3056015,NCT00922480,Other,collaborator,Chungnam National University
3056016,NCT00922480,Other,collaborator,Chungbuk National University Hospital
3056017,NCT00922480,Other,collaborator,Hanyang University
3058941,NCT01663402,Industry,lead,Sanofi
3058942,NCT01663402,Industry,collaborator,Regeneron Pharmaceuticals
3059230,NCT01165138,Industry,lead,GlaxoSmithKline
3060676,NCT02229396,Industry,lead,AstraZeneca
3060928,NCT01018186,Industry,lead,GlaxoSmithKline
3060867,NCT01323621,Industry,lead,GlaxoSmithKline
3062399,NCT02849080,Industry,lead,Novo Nordisk A/S
3062824,NCT02305381,Industry,lead,Novo Nordisk A/S
3062866,NCT02229227,Industry,lead,GlaxoSmithKline
3062867,NCT02229227,Industry,collaborator,PPD
3062973,NCT01991795,Industry,lead,AstraZeneca
3071059,NCT02791490,Industry,lead,Merck Sharp & Dohme Corp.
3072547,NCT01336023,Industry,lead,Novo Nordisk A/S
3076109,NCT02579850,Industry,lead,Chiesi Farmaceutici S.p.A.
3076682,NCT02207244,Industry,lead,"Janssen Research & Development, LLC"
3076926,NCT02006641,Industry,lead,H. Lundbeck A/S
3076927,NCT02006641,Industry,collaborator,"Otsuka Pharmaceutical Co., Ltd."
3077034,NCT01911364,Industry,lead,Chiesi Farmaceutici S.p.A.
24612862,NCT00692913,INDUSTRY,lead,Organon and Co
24474164,NCT00640991,OTHER,lead,Population Health Research Institute
24475039,NCT00652106,INDUSTRY,lead,Allergan
24475950,NCT00663897,OTHER,lead,Lotung Poh-Ai Hospital
24475951,NCT00663897,OTHER,collaborator,Tomorrow Medical Foundation
24615040,NCT00573443,INDUSTRY,lead,Avanir Pharmaceuticals
24615041,NCT00573443,OTHER,collaborator,Syneos Health
24615276,NCT00562588,INDUSTRY,lead,Boehringer Ingelheim
24482933,NCT00747110,INDUSTRY,lead,Dr. Falk Pharma GmbH
24546832,NCT02207621,INDUSTRY,lead,Aerie Pharmaceuticals
24546838,NCT02207491,INDUSTRY,lead,Aerie Pharmaceuticals
24617155,NCT00449787,OTHER,lead,Montefiore Medical Center
24617849,NCT00414973,INDUSTRY,lead,Eli Lilly and Company
24618269,NCT00393705,INDUSTRY,lead,Eli Lilly and Company
24618368,NCT00387881,INDUSTRY,lead,GlaxoSmithKline
24491549,NCT00856622,INDUSTRY,lead,Pfizer's Upjohn has merged with Mylan to form Viatris Inc.
24620344,NCT00259610,OTHER,lead,University of Alabama at Birmingham
24620345,NCT00259610,INDUSTRY,collaborator,Amgen
24620346,NCT00259610,INDUSTRY,collaborator,Barr Laboratories
24620347,NCT00259610,INDUSTRY,collaborator,Pfizer
24503171,NCT00979589,OTHER,lead,Beijing Tiantan Hospital
24503172,NCT00979589,OTHER,collaborator,"University of California, San Francisco"
24510695,NCT01021696,OTHER,lead,University of Bergen
24510696,NCT01021696,OTHER,collaborator,The Research Council of Norway
24215465,NCT02565173,INDUSTRY,lead,Inotek Pharmaceuticals Corporation
24525384,NCT01194882,INDUSTRY,lead,Sanofi
24361078,NCT01683331,OTHER,lead,University of Michigan
24361079,NCT01683331,OTHER,collaborator,Medical University of Vienna
24651246,NCT01477983,OTHER,lead,"Kyoto University, Graduate School of Medicine"
24363811,NCT01749904,INDUSTRY,lead,Bausch & Lomb Incorporated
24363812,NCT01749930,INDUSTRY,lead,Bausch & Lomb Incorporated
24364867,NCT01866163,INDUSTRY,lead,LEO Pharma
24366484,NCT01973205,INDUSTRY,lead,Novartis
24389262,NCT02870205,INDUSTRY,lead,Glenmark Specialty S.A.
24537906,NCT02709538,INDUSTRY,lead,Glenmark Specialty S.A.
24538687,NCT02631551,INDUSTRY,lead,Glenmark Specialty S.A.
24378942,NCT02558374,INDUSTRY,lead,Aerie Pharmaceuticals
24556809,NCT01451398,INDUSTRY,lead,Mannkind Corporation
24557160,NCT01427751,INDUSTRY,lead,Allergan
24405233,NCT00000173,NIH,lead,National Institute on Aging (NIA)
24405234,NCT00000173,OTHER,collaborator,Alzheimer's Disease Cooperative Study (ADCS)
24405331,NCT00000425,OTHER,lead,Stanford University
24405332,NCT00000425,NIH,collaborator,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)
24405374,NCT00000480,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
24412730,NCT00035256,INDUSTRY,lead,Eli Lilly and Company
24415941,NCT00067093,INDUSTRY,lead,Sanofi
24418420,NCT00092079,INDUSTRY,lead,Merck Sharp & Dohme LLC
24419806,NCT00110474,INDUSTRY,lead,Rottapharm
24421376,NCT00126516,OTHER,lead,Nara Medical University
24421505,NCT00128024,OTHER,lead,Kumamoto University
24422617,NCT00134147,INDUSTRY,lead,Pfizer
24422618,NCT00134147,INDUSTRY,collaborator,Sanofi
24425410,NCT00150410,INDUSTRY,lead,Pfizer
24425411,NCT00150410,INDUSTRY,collaborator,Sanofi
24574985,NCT00247962,INDUSTRY,lead,Wyeth is now a wholly owned subsidiary of Pfizer
24609739,NCT00810693,INDUSTRY,lead,Bayer
24584374,NCT01248468,INDUSTRY,lead,Novartis
24427976,NCT00174642,INDUSTRY,lead,Sanofi
24429702,NCT00191425,INDUSTRY,lead,Eli Lilly and Company
24000981,NCT02183688,INDUSTRY,lead,Boehringer Ingelheim
24431748,NCT00210496,INDUSTRY,lead,Janssen-Ortho LLC
24431749,NCT00210496,INDUSTRY,collaborator,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C."
24596261,NCT01342081,INDUSTRY,lead,"Santen Pharmaceutical Co., Ltd."
24436928,NCT00263393,OTHER,lead,The George Institute
24436929,NCT00263393,OTHER,collaborator,Byrraju Foundation
24436930,NCT00263393,UNKNOWN,collaborator,"The Future Forum, UK"
24440079,NCT00300118,INDUSTRY,lead,Dr. Falk Pharma GmbH
24441272,NCT00314158,INDUSTRY,lead,Alcon Research
24442979,NCT00329355,INDUSTRY,lead,GlaxoSmithKline
24442985,NCT00329459,INDUSTRY,lead,GlaxoSmithKline
24444561,NCT00348452,INDUSTRY,lead,"Bausch Health Americas, Inc."
24446321,NCT00370565,INDUSTRY,lead,Pfizer
24446322,NCT00370565,INDUSTRY,collaborator,Sanofi
24446323,NCT00370565,INDUSTRY,collaborator,Nektar Therapeutics
24602306,NCT00979628,OTHER,lead,"Guillermo Umpierrez, MD"
24602307,NCT00979628,INDUSTRY,collaborator,Sanofi
24602308,NCT00979628,OTHER,collaborator,Medical University of South Carolina
24602309,NCT00979628,OTHER,collaborator,Texas A&M University
24450531,NCT00424333,INDUSTRY,lead,Pfizer
24450535,NCT00424437,INDUSTRY,lead,Pfizer
24451315,NCT00433732,INDUSTRY,lead,POZEN
24451341,NCT00434083,INDUSTRY,lead,POZEN
24092383,NCT00389740,INDUSTRY,lead,Organon and Co
24092400,NCT00092066,INDUSTRY,lead,Organon and Co
24108596,NCT00542724,INDUSTRY,lead,Biodel
24108598,NCT00542633,INDUSTRY,lead,Biodel
24109220,NCT00097357,INDUSTRY,lead,Bristol-Myers Squibb
24153939,NCT03049085,OTHER,lead,Medinet Heart Centre
